urn:lsid:ipni.org:names:32748-2,Bigelowia graveolens var. glabrata,A.Gray,var.,Asteraceae,"urn:lsid:ipni.org:names:1040202-2,58065-2,58065-2,1008172-2",urn:lsid:ipni.org:names:30010225-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 645. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32748-2
urn:lsid:ipni.org:names:327480-1,Ceramia cordata,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327480-1
urn:lsid:ipni.org:names:327480-2,Ardisia pellucida subsp. lancetillensis,Ricketson & Pipoly,subsp.,Myrsinaceae,,urn:lsid:ipni.org:names:18271-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 195 (fig. 6). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327480-2
urn:lsid:ipni.org:names:327481-1,Ceramia helianthemifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 806. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327481-1
urn:lsid:ipni.org:names:327481-2,Kyllingia,L.f.,gen.,Cyperaceae,,urn:lsid:ipni.org:names:30000197-2,urn:lsid:ipni.org:publications:1252-2,1782,Suppl. Pl. 11. 1782 [1781 publ. Apr 1782] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327481-2
urn:lsid:ipni.org:names:327482-1,Ceramia humifusa,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327482-1
urn:lsid:ipni.org:names:327483-1,Ceramia latifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327483-1
urn:lsid:ipni.org:names:327483-2,Thryocephalon,J.R.Forst. & G.Forst.,gen.,Cyperaceae,,urn:lsid:ipni.org:names:30000197-2,urn:lsid:ipni.org:publications:1499-2,1776,"Char. Gen. Pl., ed. 2. [129]. 1776 [1 Mar 1776] ",nom. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327483-2
urn:lsid:ipni.org:names:327484-1,Ceramia marifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 806. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327484-1
urn:lsid:ipni.org:names:327484-2,Ardisia pellucida subsp. thomascroatii,Ricketson & Pipoly,subsp.,Myrsinaceae,,urn:lsid:ipni.org:names:18271-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 200 (-201; fig. 9). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327484-2
urn:lsid:ipni.org:names:327485-1,Ceramia obliqua,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327485-1
urn:lsid:ipni.org:names:327485-2,Ardisia sect. Fagerlindia,Ricketson & Pipoly,sect.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 211. 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327485-2
urn:lsid:ipni.org:names:327486-1,Ceramia oxycoccifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327486-1
urn:lsid:ipni.org:names:327486-2,Ardisia bastonalensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 214 (fig. 16). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327486-2
urn:lsid:ipni.org:names:327487-1,Ceramia planifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 806. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327487-1
urn:lsid:ipni.org:names:327493-2,Coccoloba,P.Browne,gen.,Polygonaceae,,urn:lsid:ipni.org:names:30000532-2,urn:lsid:ipni.org:publications:7997-2,1756,Civ. Nat. Hist. Jamaica 209. 1756 [10 Mar 1756] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327493-2
urn:lsid:ipni.org:names:327487-2,Ardisia gordonii,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 216 (218; fig. 18). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327487-2
urn:lsid:ipni.org:names:327488-1,Ceramia serpyllifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327488-1
urn:lsid:ipni.org:names:327488-2,Ardisia tortuguerensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 221 (-222; fig. 21). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327488-2
urn:lsid:ipni.org:names:327489-1,Ceramia teucriifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327489-1
urn:lsid:ipni.org:names:327489-2,Ardisia sect. Palmanae,Ricketson & Pipoly,sect.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 222. 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327489-2
urn:lsid:ipni.org:names:32749-1,Anthobryum,Phil.,gen.,Frankeniaceae,,urn:lsid:ipni.org:names:50016431-1,urn:lsid:ipni.org:publications:14449-2,,"Anales Mus. Nac., Santiago de Chile (1891) 51. ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32749-1
urn:lsid:ipni.org:names:32749-2,Bigelowia graveolens var. hololeuca,A.Gray,var.,Asteraceae,"urn:lsid:ipni.org:names:1009944-2,1124357-2,1026427-2",urn:lsid:ipni.org:names:30010225-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 645. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32749-2
urn:lsid:ipni.org:names:327490-1,Ceramia thymifolia,G.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,urn:lsid:ipni.org:publications:958-2,1834,Gen. Hist. 3: 807. 1834 [8-15 Nov 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327490-1
urn:lsid:ipni.org:names:327490-2,Ardisia anchicayana,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 227 (229; fig. 23). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327490-2
urn:lsid:ipni.org:names:327491-1,Ceramia urceolaris,D.Don,spec.,Ericaceae,,urn:lsid:ipni.org:names:14659-1,,1834,Edinburgh  New Philos. J. 17: 153. 1834 [Jul 1834] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327491-1
urn:lsid:ipni.org:names:327491-2,Ardisia angucianensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 229 (231; fig. 24). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327491-2
urn:lsid:ipni.org:names:327492-2,Ardisia awarum,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 234 (-235; fig. 27). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327492-2
urn:lsid:ipni.org:names:327494-2,Ardisia generalensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 262 (-263; fig. 46). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327494-2
urn:lsid:ipni.org:names:327495-2,Ardisia gigantea,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 263 (265; fig. 47). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327495-2
urn:lsid:ipni.org:names:327496-1,Ceratostema calycinum,(A.C.Sm.) Sleumer,spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:1019-2,1935,"Notizbl. Bot. Gart. Berlin-Dahlem 12: 281. 1935 ; A. C. Smith in Contrib. U. S. Nat. Herb. 29: 362 (1950), in adnot.",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327496-1
urn:lsid:ipni.org:names:327496-2,Ardisia ruedae,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 284 (286; fig. 59). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327496-2
urn:lsid:ipni.org:names:327497-2,Ardisia smurfitana,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 286 (288; fig. 60). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327497-2
urn:lsid:ipni.org:names:327498-2,Ardisia sect. Pleurobotryae,Ricketson & Pipoly,sect.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 297. 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327498-2
urn:lsid:ipni.org:names:327499-2,Ardisia pleurobotrya,Donn.Sm.,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:552-2,1898,Bot. Gaz. 25: 148. 1898 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327499-2
urn:lsid:ipni.org:names:3275-1,Coelostelma,E.Fourn.,gen.,Asclepiadaceae,,urn:lsid:ipni.org:names:50000053-1,urn:lsid:ipni.org:publications:629-2,1885,Fl. Bras. (Martius) 6(4): 320. 1885 [1 Jun 1885] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:3275-1
urn:lsid:ipni.org:names:3275-2,Acmispon helleri,A.Heller,spec.,Fabaceae,urn:lsid:ipni.org:names:143963-2,urn:lsid:ipni.org:names:30005790-2,urn:lsid:ipni.org:publications:10211-2,1914,Cat. N. Amer. Pl. (ed. 3) 205. 1914 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:3275-2
urn:lsid:ipni.org:names:32750-1,Apochoris,Duby,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,urn:lsid:ipni.org:publications:1051-2,1844,Prodr. [A. P. de Candolle] 8: 67. 1844 [mid Mar 1844] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32750-1
urn:lsid:ipni.org:names:32750-2,Bigelowia graveolens var. latisquamea,A.Gray,var.,Asteraceae,"urn:lsid:ipni.org:names:1111901-2,1041921-2,1026428-2",urn:lsid:ipni.org:names:30010225-2,urn:lsid:ipni.org:publications:775-2,1873,Proc. Amer. Acad. Arts 8: 645. 1873 as Bigelovia,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32750-2
urn:lsid:ipni.org:names:327500-2,Ardisia sect. Wedelia,Ricketson & Pipoly,sect.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 299. 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327500-2
urn:lsid:ipni.org:names:327501-2,Ardisia kennedyae,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:30001545-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 305 (-306; fig. 72). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327501-2
urn:lsid:ipni.org:names:327502-2,Ardisia mameyensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 306 (-307; fig. 73). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327502-2
urn:lsid:ipni.org:names:327503-1,Ceratostema emarginatum,"Ruiz, Pav., Ruiz & Pav.apud Lopez",spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:3783-2,1956,"Anales Inst. Bot. Cavanilles 14: 759, descr. 1956 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327503-1
urn:lsid:ipni.org:names:327503-2,Ardisia talamancensis,Ricketson & Pipoly,spec.,Myrsinaceae,,urn:lsid:ipni.org:names:327477-2,urn:lsid:ipni.org:publications:1-2,2003,Ann. Missouri Bot. Gard. 90(2): 307 (-308; fig. 74). 2003 [13 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327503-2
urn:lsid:ipni.org:names:327504-2,Clidemia clandestina,Almeda,spec.,Melastomataceae,,urn:lsid:ipni.org:names:30000675-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 163 (-165; fig. 2). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327504-2
urn:lsid:ipni.org:names:327519-2,Blotiella,R.M.Tryon,gen.,Dennstaedtiaceae,,urn:lsid:ipni.org:names:30030308-2,urn:lsid:ipni.org:publications:896-2,1962,Contr. Gray Herb. 191: 96. 1962 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327519-2
urn:lsid:ipni.org:names:327505-2,Melia azadirachta,L.,spec.,Meliaceae,,urn:lsid:ipni.org:names:327507-2,urn:lsid:ipni.org:publications:1071-2,1753,Sp. Pl. 1: 385. 1753 [1 May 1753] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327505-2
urn:lsid:ipni.org:names:327507-2,Melia,L.,gen.,Meliaceae,,urn:lsid:ipni.org:names:30001419-2,urn:lsid:ipni.org:publications:1071-2,1753,"Sp. Pl. 1: 384. 1753 [1 Mai 1753] ; Gen Pl. ed. 5, 182. 1754",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327507-2
urn:lsid:ipni.org:names:327508-1,Ceratostema grandiflorum,"Ruiz, Pav., Ruiz & Pav.",spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:3783-2,1956,"Anales Inst. Bot. Cavanilles 14: 757, descr. 1956 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327508-1
urn:lsid:ipni.org:names:327508-2,Azedarach,Mill.,gen.,Meliaceae,,urn:lsid:ipni.org:names:30001419-2,urn:lsid:ipni.org:publications:8134-2,1754,"Gard. Dict. Abr., ed. 4. [unpaged]. 1754 [28 Jan 1754] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327508-2
urn:lsid:ipni.org:names:327509-1,Ceratostema guascense,Cuatrec. ex Sleumer,spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:1019-2,1935,"Notizbl. Bot. Gart. Berlin-Dahlem 12: 289, in syn. 1935 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327509-1
urn:lsid:ipni.org:names:327509-2,Azedarac,Adans.,gen.,Meliaceae,,urn:lsid:ipni.org:names:30001419-2,urn:lsid:ipni.org:publications:7222-2,1763,Fam. Pl. (Adanson) 2: 342. 1763 [Jul-Aug 1763] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327509-2
urn:lsid:ipni.org:names:32751-1,Ardisiandra,Hook.f.,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,urn:lsid:ipni.org:publications:3151-2,1864,"J. Proc. Linn. Soc., Bot. 7: 205, t. 1. 1864 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32751-1
urn:lsid:ipni.org:names:327510-2,Zederachia,Heist. ex Fabr.,gen.,Meliaceae,,urn:lsid:ipni.org:names:30001419-2,urn:lsid:ipni.org:publications:18224-2,1759,Enum. [Fabr.]. 221. 1759 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327510-2
urn:lsid:ipni.org:names:327511-1,Ceratostema hirsutum,"Ruiz, Pav., Ruiz & Pav.",spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:3783-2,1956,"Anales Inst. Bot. Cavanilles 14: 759, descr. 1956 ",unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327511-1
urn:lsid:ipni.org:names:327511-2,Biophytum kayae,Aymard & P.E.Berry,spec.,Oxalidaceae,,urn:lsid:ipni.org:names:30005849-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 175 (fig. 1A-C). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327511-2
urn:lsid:ipni.org:names:327512-2,Biophytum lourteigiae,Aymard & P.E.Berry,spec.,Oxalidaceae,,urn:lsid:ipni.org:names:30005849-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 175 (177-178; fig. 2A-D). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327512-2
urn:lsid:ipni.org:names:327513-2,Biophytum ottohuberi,Aymard & P.E.Berry,spec.,Oxalidaceae,,urn:lsid:ipni.org:names:30005849-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 178 (-179; fig. 1D-F). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327513-2
urn:lsid:ipni.org:names:327514-2,Astragalus leptophyllus,Nutt.,spec.,Fabaceae,urn:lsid:ipni.org:names:25648-2,urn:lsid:ipni.org:names:30000418-2,urn:lsid:ipni.org:publications:1286-2,1834,J. Acad. Nat. Sci. Philadelphia 7: 18. 1834 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327514-2
urn:lsid:ipni.org:names:327515-2,Posoqueria bahiensis,Macias & Kin.-Gouv.,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30031934-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(1): 206 (-208; fig. 1). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327515-2
urn:lsid:ipni.org:names:327516-2,Tillandsia maya,I.Ramírez & Carnevali,spec.,Bromeliaceae,,urn:lsid:ipni.org:names:328340-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 209 (-211; fig. 1). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327516-2
urn:lsid:ipni.org:names:327517-2,Blossfeldia,Werderm.,gen.,Cactaceae,,urn:lsid:ipni.org:names:30000028-2,urn:lsid:ipni.org:publications:10029-2,1937,Kakteenk. & Kakteenfr. 1937: 162. [Nov 1937] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327517-2
urn:lsid:ipni.org:names:327518-1,Ceratostema nubigena,(A.C.Sm.) A.C.Sm.,spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:719-2,,Mem. New York Bot. Gard. viii. 61 (1952). ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327518-1
urn:lsid:ipni.org:names:327518-2,Solidago subgen. Euthamia,Nutt.,subgen.,Asteraceae,,urn:lsid:ipni.org:names:60436299-2,urn:lsid:ipni.org:publications:959-2,1818,Gen. N. Amer. Pl. [Nuttall]. 2: 162. 1818 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327518-2
urn:lsid:ipni.org:names:32752-2,Bigelowia hartwegii,A.Gray,spec.,Asteraceae,urn:lsid:ipni.org:names:117843-2,urn:lsid:ipni.org:names:30006546-2,urn:lsid:ipni.org:publications:1294-2,1884,Syn. Fl. N. Amer. 1(2): 143. 1884 ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:32752-2
urn:lsid:ipni.org:names:327520-2,Ixora knappiae,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30043713-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 217 (216-219; fig. 1). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327520-2
urn:lsid:ipni.org:names:327521-2,Schradera obtusifolia,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:327888-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 221 (220-222; fig. 1). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327521-2
urn:lsid:ipni.org:names:327522-2,Malanea campylocarpa,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30020586-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 225 (-226; fig. 1F-G). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327522-2
urn:lsid:ipni.org:names:327523-1,Ceratostema portoricense,Hoerold,spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:553-2,1909,Bot. Jahrb. Syst. 42(4): 276. 1909 [2 Apr 1909] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327523-1
urn:lsid:ipni.org:names:327523-2,Malanea cylindrica,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30020586-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 226 (fig. 1A-C). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327523-2
urn:lsid:ipni.org:names:327524-2,Malanea ecuadorensis,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30020586-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 226 (-227; fig. 1D-E). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327524-2
urn:lsid:ipni.org:names:327525-2,Notopleura amicitiae,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 230 (-231; fig. 1C-D). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327525-2
urn:lsid:ipni.org:names:327526-2,Notopleura biloba,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 231 (233; fig. 2D-E). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327526-2
urn:lsid:ipni.org:names:327527-2,Notopleura bryophila,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 233 (235; fig. 3D-E). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327527-2
urn:lsid:ipni.org:names:327528-2,Notopleura capitata,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,"Novon 13(2): 235 (-236, 238; fig. 4E-F). 2003 [24 Jun 2003] ",tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327528-2
urn:lsid:ipni.org:names:327529-2,Notopleura corniculata,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 238 (-240; fig. 5A-B). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327529-2
urn:lsid:ipni.org:names:32753-1,Aretia,Link,gen.,Primulaceae,,urn:lsid:ipni.org:names:50032665-1,urn:lsid:ipni.org:publications:3505-2,1829,Handbuch [Link] 1: 411. 1829 [Jan-Aug 1829] ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:32753-1
urn:lsid:ipni.org:names:327530-1,Ceratostema spectabile,Rusby,spec.,Ericaceae,,urn:lsid:ipni.org:names:14660-1,urn:lsid:ipni.org:publications:577-2,,Bull. New York Bot. Gard. iv. 404 (1907). ,unknown,https://www.ipni.org/n/urn:lsid:ipni.org:names:327530-1
urn:lsid:ipni.org:names:327530-2,Notopleura corymbosa,C.M.Taylor,spec.,Rubiaceae,,urn:lsid:ipni.org:names:30003178-2,urn:lsid:ipni.org:publications:14256-2,2003,Novon 13(2): 240 (fig. 3B-C). 2003 [24 Jun 2003] ,tax. nov.,https://www.ipni.org/n/urn:lsid:ipni.org:names:327530-2
